"","Species","TREE_ID","X","Y","Year","logF_current"
"12617","Quercus chrysolepis","72945_2_105_6_2_139",40.951953,-123.26978,2021,2.27977557797159
"12618","Quercus chrysolepis","72945_2_105_6_2_140",40.951953,-123.26978,2001,6.08087769956864
"12619","Quercus chrysolepis","72945_2_105_6_2_140",40.951953,-123.26978,2011,3.60887984442561
"12620","Quercus chrysolepis","72945_2_105_6_2_140",40.951953,-123.26978,2021,2.40448197797159
"12621","Quercus chrysolepis","72945_2_105_6_2_141",40.951953,-123.26978,2001,6.46458969956864
"12622","Quercus chrysolepis","72945_2_105_6_2_141",40.951953,-123.26978,2011,3.94462784442561
"12623","Quercus chrysolepis","72945_2_105_6_2_141",40.951953,-123.26978,2021,2.71145157797159
"12624","Quercus chrysolepis","72945_2_105_6_2_142",40.951953,-123.26978,2001,6.51255369956864
"12625","Quercus chrysolepis","72945_2_105_6_2_142",40.951953,-123.26978,2011,3.97340624442561
"12626","Quercus chrysolepis","72945_2_105_6_2_142",40.951953,-123.26978,2021,2.74022997797159
"12627","Quercus chrysolepis","72945_2_105_6_2_153",40.951953,-123.26978,2011,3.13883264442561
"12628","Quercus chrysolepis","72945_2_105_6_2_153",40.951953,-123.26978,2021,1.84809957797159
"12629","Quercus chrysolepis","72945_2_105_6_2_157",40.951953,-123.26978,2011,3.16761104442561
"12630","Quercus chrysolepis","72945_2_105_6_2_157",40.951953,-123.26978,2021,1.92484197797159
"12631","Quercus chrysolepis","72945_2_105_6_3_123",40.951953,-123.26978,2001,6.04250649956864
"12632","Quercus chrysolepis","72945_2_105_6_3_123",40.951953,-123.26978,2011,3.47458064442561
"12633","Quercus chrysolepis","72945_2_105_6_3_123",40.951953,-123.26978,2021,NA
"12634","Quercus chrysolepis","72945_2_105_6_3_124",40.951953,-123.26978,2001,6.06169209956864
"12635","Quercus chrysolepis","72945_2_105_6_3_124",40.951953,-123.26978,2011,3.54173024442561
"12636","Quercus chrysolepis","72945_2_105_6_3_124",40.951953,-123.26978,2021,NA
"12637","Quercus chrysolepis","72945_2_105_6_3_125",40.951953,-123.26978,2001,6.01372809956864
"12638","Quercus chrysolepis","72945_2_105_6_3_125",40.951953,-123.26978,2011,3.46498784442561
"12639","Quercus chrysolepis","72945_2_105_6_3_125",40.951953,-123.26978,2021,NA
"12640","Quercus chrysolepis","72945_2_105_6_3_126",40.951953,-123.26978,2001,6.02332089956864
"12641","Quercus chrysolepis","72945_2_105_6_3_126",40.951953,-123.26978,2011,3.47458064442561
"12642","Quercus chrysolepis","72945_2_105_6_3_126",40.951953,-123.26978,2021,NA
"12643","Quercus chrysolepis","72945_2_105_6_4_113",40.951953,-123.26978,2001,6.48377529956864
"12644","Quercus chrysolepis","72945_2_105_6_4_113",40.951953,-123.26978,2011,3.96381344442561
"12645","Quercus chrysolepis","72945_2_105_6_4_113",40.951953,-123.26978,2021,2.71145157797159
"12646","Quercus chrysolepis","72945_2_105_6_4_114",40.951953,-123.26978,2001,6.45499689956864
"12647","Quercus chrysolepis","72945_2_105_6_4_114",40.951953,-123.26978,2011,3.92544224442561
"12648","Quercus chrysolepis","72945_2_105_6_4_114",40.951953,-123.26978,2021,2.69226597797159
"12649","Quercus chrysolepis","72945_2_105_6_4_116",40.951953,-123.26978,2001,7.44305529956864
"12650","Quercus chrysolepis","72945_2_105_6_4_116",40.951953,-123.26978,2011,4.89431504442561
"12651","Quercus chrysolepis","72945_2_105_6_4_116",40.951953,-123.26978,2021,3.70910277797159
"12652","Quercus chrysolepis","72945_2_105_6_4_117",40.951953,-123.26978,2001,6.18639849956864
"12653","Quercus chrysolepis","72945_2_105_6_4_117",40.951953,-123.26978,2011,3.65684384442561
"12654","Quercus chrysolepis","72945_2_105_6_4_117",40.951953,-123.26978,2021,2.41407477797159
"12655","Quercus chrysolepis","72945_2_105_6_4_118",40.951953,-123.26978,2001,6.32069769956864
"12656","Quercus chrysolepis","72945_2_105_6_4_118",40.951953,-123.26978,2011,3.81032864442561
"12657","Quercus chrysolepis","72945_2_105_6_4_118",40.951953,-123.26978,2021,2.57715237797159
"12658","Quercus chrysolepis","72945_2_105_6_4_132",40.951953,-123.26978,2011,3.74317904442561
"12659","Quercus chrysolepis","72945_2_105_6_4_132",40.951953,-123.26978,2021,2.52918837797159
"12660","Quercus kelloggii","72977_3_17_6_1_100",38.567296,-120.65399,2005,1.89369859000769
"12661","Quercus kelloggii","72977_3_17_6_1_100",38.567296,-120.65399,2015,1.99761654829648
"12662","Quercus kelloggii","72977_3_17_6_1_102",38.567296,-120.65399,2005,1.94839459000769
"12663","Quercus kelloggii","72977_3_17_6_1_102",38.567296,-120.65399,2015,2.05914954829648
"12664","Quercus kelloggii","72977_3_17_6_1_103",38.567296,-120.65399,2005,2.93292259000769
"12665","Quercus kelloggii","72977_3_17_6_1_103",38.567296,-120.65399,2015,3.11888454829648
"12666","Quercus chrysolepis","72977_3_17_6_2_139",38.567296,-120.65399,2005,5.37523811224699
"12667","Quercus chrysolepis","72977_3_17_6_2_139",38.567296,-120.65399,2015,3.77202191939452
"12668","Quercus chrysolepis","72977_3_17_6_2_140",38.567296,-120.65399,2005,5.49994451224699
"12669","Quercus chrysolepis","72977_3_17_6_2_140",38.567296,-120.65399,2015,3.91591391939452
"12670","Quercus kelloggii","72977_3_17_6_2_144",38.567296,-120.65399,2005,3.13119559000769
"12671","Quercus kelloggii","72977_3_17_6_2_144",38.567296,-120.65399,2015,3.31715754829648
"12672","Quercus kelloggii","72977_3_17_6_3_129",38.567296,-120.65399,2005,2.80985659000769
"12673","Quercus kelloggii","72977_3_17_6_3_129",38.567296,-120.65399,2015,2.97530754829648
"12674","Quercus kelloggii","72977_3_17_6_3_132",38.567296,-120.65399,2005,1.93472059000769
"12675","Quercus kelloggii","72977_3_17_6_3_132",38.567296,-120.65399,2015,2.01129054829648
"12676","Quercus chrysolepis","72977_3_17_6_3_134",38.567296,-120.65399,2005,5.24093891224699
"12677","Quercus chrysolepis","72977_3_17_6_3_134",38.567296,-120.65399,2015,3.66650111939452
"12678","Quercus kelloggii","72977_3_17_6_4_116",38.567296,-120.65399,2005,2.41331059000769
"12679","Quercus kelloggii","72977_3_17_6_4_116",38.567296,-120.65399,2015,2.59927254829648
"12680","Quercus kelloggii","72977_3_17_6_4_119",38.567296,-120.65399,2005,3.34997959000769
"12681","Quercus kelloggii","72977_3_17_6_4_119",38.567296,-120.65399,2015,3.52226754829648
"12682","Quercus kelloggii","72998_5_109_6_1_500",38.001863,-120.030085,2009,1.98021442688381
"12683","Quercus kelloggii","72998_5_109_6_1_500",38.001863,-120.030085,2019,2.403986103599
"12684","Quercus kelloggii","72998_5_109_6_3_132",38.001863,-120.030085,2009,3.3612884268838
"12685","Quercus kelloggii","72998_5_109_6_3_132",38.001863,-120.030085,2019,3.969659103599
"12686","Quercus kelloggii","73136_5_9_6_1_103",38.314122,-120.390609,2009,3.21727204255468
"12687","Quercus kelloggii","73136_5_9_6_1_103",38.314122,-120.390609,2019,3.79468389044884
"12688","Quercus kelloggii","73136_5_9_6_2_116",38.314122,-120.390609,2009,3.77106904255468
"12689","Quercus kelloggii","73136_5_9_6_2_116",38.314122,-120.390609,2019,4.31429589044884
"12690","Quercus kelloggii","73136_5_9_6_2_117",38.314122,-120.390609,2009,3.40187104255468
"12691","Quercus kelloggii","73136_5_9_6_2_117",38.314122,-120.390609,2019,3.97928289044884
"12692","Quercus kelloggii","73136_5_9_6_2_118",38.314122,-120.390609,2009,2.86174804255468
"12693","Quercus kelloggii","73136_5_9_6_2_118",38.314122,-120.390609,2019,3.37762689044884
"12694","Quercus kelloggii","73136_5_9_6_2_119",38.314122,-120.390609,2009,2.78654104255468
"12695","Quercus kelloggii","73136_5_9_6_2_119",38.314122,-120.390609,2019,3.28874589044884
"12696","Quercus kelloggii","73136_5_9_6_2_120",38.314122,-120.390609,2009,2.96430304255468
"12697","Quercus kelloggii","73136_5_9_6_2_120",38.314122,-120.390609,2019,3.48701889044884
"12698","Quercus kelloggii","73136_5_9_6_2_507",38.314122,-120.390609,2009,3.14206504255468
"12699","Quercus kelloggii","73136_5_9_6_2_507",38.314122,-120.390609,2019,3.63059589044884
"12700","Quercus kelloggii","73136_5_9_6_2_508",38.314122,-120.390609,2009,3.07369504255468
"12701","Quercus kelloggii","73136_5_9_6_2_508",38.314122,-120.390609,2019,3.58273689044884
"12702","Quercus chrysolepis","73136_5_9_6_2_509",38.314122,-120.390609,2009,7.33694882986262
"12703","Quercus chrysolepis","73136_5_9_6_2_509",38.314122,-120.390609,2019,4.297134813858
"12704","Quercus kelloggii","73136_5_9_6_3_104",38.314122,-120.390609,2009,3.41554504255468
"12705","Quercus kelloggii","73136_5_9_6_3_104",38.314122,-120.390609,2019,3.95193489044884
"12706","Quercus kelloggii","73136_5_9_6_3_105",38.314122,-120.390609,2009,3.61381804255468
"12707","Quercus kelloggii","73136_5_9_6_3_105",38.314122,-120.390609,2019,4.22541489044884
"12708","Quercus kelloggii","73136_5_9_6_3_106",38.314122,-120.390609,2009,3.29931604255468
"12709","Quercus kelloggii","73136_5_9_6_3_106",38.314122,-120.390609,2019,3.86305389044884
"12710","Quercus kelloggii","73136_5_9_6_3_107",38.314122,-120.390609,2009,2.95746604255468
"12711","Quercus kelloggii","73136_5_9_6_3_107",38.314122,-120.390609,2019,3.45967089044884
"12712","Quercus kelloggii","73136_5_9_6_3_505",38.314122,-120.390609,2009,3.66851404255468
"12713","Quercus kelloggii","73136_5_9_6_3_505",38.314122,-120.390609,2019,4.19806689044884
"12714","Quercus kelloggii","73136_5_9_6_4_109",38.314122,-120.390609,2009,2.10284104255468
"12715","Quercus kelloggii","73136_5_9_6_4_109",38.314122,-120.390609,2019,2.60504589044884
"12716","Quercus chrysolepis","73136_5_9_6_4_114",38.314122,-120.390609,2009,5.69658002986262
"12717","Quercus chrysolepis","73136_5_9_6_4_114",38.314122,-120.390609,2019,2.685544413858
"12718","Quercus chrysolepis","73136_5_9_6_4_503",38.314122,-120.390609,2009,7.08753602986262
"12719","Quercus chrysolepis","73136_5_9_6_4_503",38.314122,-120.390609,2019,3.961386813858
"12720","Quercus chrysolepis","73170_3_33_6_1_104",39.226461,-122.946785,2007,6.63826728805636
"12721","Quercus chrysolepis","73170_3_33_6_1_104",39.226461,-122.946785,2017,3.53455832861775
"12722","Quercus chrysolepis","73170_3_33_6_1_107",39.226461,-122.946785,2007,4.74848568805636
"12723","Quercus chrysolepis","73170_3_33_6_1_107",39.226461,-122.946785,2017,1.56803432861775
"12724","Quercus chrysolepis","73170_3_33_6_1_109",39.226461,-122.946785,2007,5.17056888805636
"12725","Quercus chrysolepis","73170_3_33_6_1_109",39.226461,-122.946785,2017,2.03808152861775
"12726","Quercus chrysolepis","73170_3_33_6_1_110",39.226461,-122.946785,2007,4.70052168805636
"12727","Quercus chrysolepis","73170_3_33_6_1_110",39.226461,-122.946785,2017,1.49129192861775
"12728","Quercus chrysolepis","73170_3_33_6_2_111",39.226461,-122.946785,2007,4.81563528805636
"12729","Quercus chrysolepis","73170_3_33_6_2_111",39.226461,-122.946785,2017,1.64477672861775
"12730","Quercus chrysolepis","73170_3_33_6_2_112",39.226461,-122.946785,2007,4.90197048805636
"12731","Quercus chrysolepis","73170_3_33_6_2_112",39.226461,-122.946785,2017,1.74070472861775
"12732","Quercus kelloggii","73170_3_33_6_3_123",39.226461,-122.946785,2007,3.40600395967164
"12733","Quercus kelloggii","73170_3_33_6_3_123",39.226461,-122.946785,2017,2.8686114987796
"12734","Quercus chrysolepis","73170_3_33_6_4_131",39.226461,-122.946785,2007,4.90197048805636
"12735","Quercus chrysolepis","73170_3_33_6_4_131",39.226461,-122.946785,2017,1.67355512861775
"12736","Quercus kelloggii","73170_3_33_6_4_132",39.226461,-122.946785,2007,1.90870095967164
"12737","Quercus kelloggii","73170_3_33_6_4_132",39.226461,-122.946785,2017,1.3166124987796
"12738","Quercus kelloggii","73206_5_9_6_2_315",38.058143,-120.545456,2006,1.82454933076594
"12739","Quercus kelloggii","73206_5_9_6_2_315",38.058143,-120.545456,2016,1.60688159105702
"12740","Quercus kelloggii","73221_3_33_6_1_100",38.730407,-122.594591,2001,2.81164406271463
"12741","Quercus kelloggii","73221_3_33_6_1_100",38.730407,-122.594591,2011,1.84919583907474
"12742","Quercus kelloggii","73221_3_33_6_1_100",38.730407,-122.594591,2021,NA
"12743","Quercus kelloggii","73221_3_33_6_1_101",38.730407,-122.594591,2001,2.99624306271463
"12744","Quercus kelloggii","73221_3_33_6_1_101",38.730407,-122.594591,2011,2.09532783907474
"12745","Quercus kelloggii","73221_3_33_6_1_101",38.730407,-122.594591,2021,NA
"12746","Quercus kelloggii","73221_3_33_6_1_110",38.730407,-122.594591,2001,3.11930906271463
"12747","Quercus kelloggii","73221_3_33_6_1_110",38.730407,-122.594591,2011,2.21155683907474
"12748","Quercus kelloggii","73221_3_33_6_1_110",38.730407,-122.594591,2021,2.87854696994605
"12749","Quercus kelloggii","73221_3_33_6_1_111",38.730407,-122.594591,2001,2.75694806271463
"12750","Quercus kelloggii","73221_3_33_6_1_111",38.730407,-122.594591,2011,1.69878183907474
"12751","Quercus kelloggii","73221_3_33_6_1_111",38.730407,-122.594591,2021,NA
"12752","Quercus kelloggii","73221_3_33_6_2_122",38.730407,-122.594591,2001,3.13982006271463
"12753","Quercus kelloggii","73221_3_33_6_2_122",38.730407,-122.594591,2011,2.20471983907474
"12754","Quercus kelloggii","73221_3_33_6_2_122",38.730407,-122.594591,2021,NA
"12755","Quercus kelloggii","73221_3_33_6_3_118",38.730407,-122.594591,2001,3.34493006271463
"12756","Quercus kelloggii","73221_3_33_6_3_118",38.730407,-122.594591,2011,2.42350383907474
"12757","Quercus kelloggii","73221_3_33_6_3_118",38.730407,-122.594591,2021,NA
"12758","Quercus kelloggii","73221_3_33_6_3_119",38.730407,-122.594591,2001,4.00128206271463
"12759","Quercus kelloggii","73221_3_33_6_3_119",38.730407,-122.594591,2011,3.06618183907474
"12760","Quercus kelloggii","73221_3_33_6_3_119",38.730407,-122.594591,2021,NA
"12761","Quercus kelloggii","73221_3_33_6_3_131",38.730407,-122.594591,2011,2.51922183907474
"12762","Quercus kelloggii","73221_3_33_6_3_131",38.730407,-122.594591,2021,3.20672296994605
"12763","Quercus kelloggii","73221_3_33_6_4_113",38.730407,-122.594591,2001,2.80480706271463
"12764","Quercus kelloggii","73221_3_33_6_4_113",38.730407,-122.594591,2011,1.90389183907474
"12765","Quercus kelloggii","73221_3_33_6_4_113",38.730407,-122.594591,2021,2.59139296994605
"12766","Quercus kelloggii","73221_3_33_6_4_114",38.730407,-122.594591,2001,2.70908906271463
"12767","Quercus kelloggii","73221_3_33_6_4_114",38.730407,-122.594591,2011,1.76031483907474
"12768","Quercus kelloggii","73221_3_33_6_4_114",38.730407,-122.594591,2021,2.43414196994605
"12769","Quercus kelloggii","73221_3_33_6_4_115",38.730407,-122.594591,2001,2.78429606271463
"12770","Quercus kelloggii","73221_3_33_6_4_115",38.730407,-122.594591,2011,1.86970683907474
"12771","Quercus kelloggii","73221_3_33_6_4_115",38.730407,-122.594591,2021,2.55037096994605
"12772","Quercus kelloggii","73221_3_33_6_4_116",38.730407,-122.594591,2001,2.73643706271463
"12773","Quercus kelloggii","73221_3_33_6_4_116",38.730407,-122.594591,2011,1.82184783907474
"12774","Quercus kelloggii","73221_3_33_6_4_116",38.730407,-122.594591,2021,NA
"12775","Quercus kelloggii","73221_3_33_6_4_127",38.730407,-122.594591,2011,1.69878183907474
"12776","Quercus kelloggii","73221_3_33_6_4_127",38.730407,-122.594591,2021,2.37944596994605
"12777","Quercus agrifolia","73243_1_97_6_1_300",38.349716,-122.483142,2008,1.7429726
"12778","Quercus agrifolia","73243_1_97_6_1_300",38.349716,-122.483142,2018,1.743173
"12779","Quercus agrifolia","73243_1_97_6_1_301",38.349716,-122.483142,2008,1.7449766
"12780","Quercus agrifolia","73243_1_97_6_1_301",38.349716,-122.483142,2018,1.7453106
"12781","Quercus agrifolia","73243_1_97_6_1_302",38.349716,-122.483142,2008,1.7428724
"12782","Quercus agrifolia","73243_1_97_6_1_302",38.349716,-122.483142,2018,1.7429392
"12783","Quercus agrifolia","73243_1_97_6_1_303",38.349716,-122.483142,2008,1.7421376
"12784","Quercus agrifolia","73243_1_97_6_1_303",38.349716,-122.483142,2018,1.7423714
"12785","Quercus agrifolia","73243_1_97_6_1_304",38.349716,-122.483142,2008,1.7422044
"12786","Quercus agrifolia","73243_1_97_6_1_304",38.349716,-122.483142,2018,1.7424048
"12787","Quercus agrifolia","73243_1_97_6_1_306",38.349716,-122.483142,2008,1.7447094
"12788","Quercus agrifolia","73243_1_97_6_1_306",38.349716,-122.483142,2018,1.743841
"12789","Quercus agrifolia","73243_1_97_6_4_316",38.349716,-122.483142,2008,1.744175
"12790","Quercus agrifolia","73243_1_97_6_4_316",38.349716,-122.483142,2018,1.7444756
"12791","Quercus agrifolia","73243_1_97_6_4_317",38.349716,-122.483142,2008,1.742839
"12792","Quercus agrifolia","73243_1_97_6_4_317",38.349716,-122.483142,2018,1.7434736
"12793","Quercus agrifolia","73243_1_97_6_4_318",38.349716,-122.483142,2008,1.7444422
"12794","Quercus agrifolia","73243_1_97_6_4_318",38.349716,-122.483142,2018,1.7448764
"12795","Quercus agrifolia","73243_1_97_6_4_319",38.349716,-122.483142,2008,1.7421376
"12796","Quercus agrifolia","73243_1_97_6_4_319",38.349716,-122.483142,2018,1.742505
"12797","Quercus agrifolia","73243_1_97_6_4_322",38.349716,-122.483142,2008,1.7421376
"12798","Quercus agrifolia","73243_1_97_6_4_322",38.349716,-122.483142,2018,1.7425718
"12799","Quercus agrifolia","73243_1_97_6_4_323",38.349716,-122.483142,2008,1.7439746
"12800","Quercus agrifolia","73243_1_97_6_4_323",38.349716,-122.483142,2018,1.744509
"12801","Quercus kelloggii","73260_5_109_6_1_100",38.147985,-120.186498,2003,3.24527077619672
"12802","Quercus kelloggii","73260_5_109_6_1_100",38.147985,-120.186498,2013,4.05813853813715
"12803","Quercus kelloggii","73260_5_109_6_1_101",38.147985,-120.186498,2003,2.82821377619672
"12804","Quercus kelloggii","73260_5_109_6_1_101",38.147985,-120.186498,2013,3.47015653813715
"12805","Quercus kelloggii","73260_5_109_6_3_104",38.147985,-120.186498,2003,3.20424877619672
"12806","Quercus kelloggii","73260_5_109_6_3_104",38.147985,-120.186498,2013,3.94190953813715
"12807","Quercus chrysolepis","73303_2_93_6_2_129",41.192159,-123.336402,2004,2.5633233671152
"12808","Quercus chrysolepis","73303_2_93_6_2_129",41.192159,-123.336402,2014,6.02368882186217
"12809","Quercus chrysolepis","73303_2_93_6_3_139",41.192159,-123.336402,2004,2.3714673671152
"12810","Quercus chrysolepis","73303_2_93_6_3_139",41.192159,-123.336402,2014,5.72631202186217
"12811","Quercus chrysolepis","73303_2_93_6_3_141",41.192159,-123.336402,2004,2.3330961671152
"12812","Quercus chrysolepis","73303_2_93_6_3_141",41.192159,-123.336402,2014,5.78386882186217
"12813","Quercus chrysolepis","73303_2_93_6_3_142",41.192159,-123.336402,2004,2.5249521671152
"12814","Quercus chrysolepis","73303_2_93_6_3_142",41.192159,-123.336402,2014,5.84142562186217
"12815","Quercus chrysolepis","73303_2_93_6_4_113",41.192159,-123.336402,2004,2.3714673671152
"12816","Quercus chrysolepis","73303_2_93_6_4_113",41.192159,-123.336402,2014,5.71671922186217
"12817","Quercus chrysolepis","73303_2_93_6_4_116",41.192159,-123.336402,2004,2.3810601671152
"12818","Quercus chrysolepis","73303_2_93_6_4_116",41.192159,-123.336402,2014,5.79346162186217
"12819","Quercus chrysolepis","73303_2_93_6_4_118",41.192159,-123.336402,2004,2.5921017671152
"12820","Quercus chrysolepis","73303_2_93_6_4_118",41.192159,-123.336402,2014,5.66875522186217
"12821","Quercus chrysolepis","73303_2_93_6_4_119",41.192159,-123.336402,2004,2.7743649671152
"12822","Quercus chrysolepis","73303_2_93_6_4_119",41.192159,-123.336402,2014,6.29228722186217
"12823","Quercus chrysolepis","73303_2_93_6_4_120",41.192159,-123.336402,2004,2.9182569671152
"12824","Quercus chrysolepis","73303_2_93_6_4_120",41.192159,-123.336402,2014,6.32106562186217
"12825","Quercus chrysolepis","73303_2_93_6_4_121",41.192159,-123.336402,2004,2.4194313671152
"12826","Quercus chrysolepis","73303_2_93_6_4_121",41.192159,-123.336402,2014,5.84142562186217
"12827","Quercus chrysolepis","73306_2_93_6_3_103",41.996646,-123.191722,2003,5.299492710794
"12828","Quercus chrysolepis","73306_2_93_6_3_103",41.996646,-123.191722,2013,7.01290477632155
"12829","Quercus chrysolepis","73306_2_93_6_3_104",41.996646,-123.191722,2003,5.481755910794
"12830","Quercus chrysolepis","73306_2_93_6_3_104",41.996646,-123.191722,2013,7.23353917632156
"12831","Quercus chrysolepis","73306_2_93_6_3_105",41.996646,-123.191722,2003,5.261121510794
"12832","Quercus chrysolepis","73306_2_93_6_3_105",41.996646,-123.191722,2013,6.94575517632155
"12833","Quercus chrysolepis","73306_2_93_6_3_106",41.996646,-123.191722,2003,5.280307110794
"12834","Quercus chrysolepis","73306_2_93_6_3_106",41.996646,-123.191722,2013,6.99371917632155
"12835","Quercus chrysolepis","73306_2_93_6_3_107",41.996646,-123.191722,2003,5.280307110794
"12836","Quercus chrysolepis","73306_2_93_6_3_107",41.996646,-123.191722,2013,6.97453357632156
"12837","Quercus chrysolepis","73306_2_93_6_3_108",41.996646,-123.191722,2003,5.328271110794
"12838","Quercus chrysolepis","73306_2_93_6_3_108",41.996646,-123.191722,2013,7.03209037632155
"12839","Quercus chrysolepis","73306_2_93_6_3_109",41.996646,-123.191722,2003,5.414606310794
"12840","Quercus chrysolepis","73306_2_93_6_3_109",41.996646,-123.191722,2013,7.12801837632155
"12841","Quercus chrysolepis","73306_2_93_6_3_110",41.996646,-123.191722,2003,5.357049510794
"12842","Quercus chrysolepis","73306_2_93_6_3_110",41.996646,-123.191722,2013,7.04168317632155
"12843","Quercus chrysolepis","73306_2_93_6_3_113",41.996646,-123.191722,2003,5.481755910794
"12844","Quercus chrysolepis","73306_2_93_6_3_113",41.996646,-123.191722,2013,7.18557517632155
"12845","Quercus chrysolepis","73306_2_93_6_3_114",41.996646,-123.191722,2003,5.385827910794
"12846","Quercus chrysolepis","73306_2_93_6_3_114",41.996646,-123.191722,2013,7.07046157632155
"12847","Quercus chrysolepis","73306_2_93_6_3_115",41.996646,-123.191722,2003,5.328271110794
"12848","Quercus chrysolepis","73306_2_93_6_3_115",41.996646,-123.191722,2013,7.02249757632155
"12849","Quercus chrysolepis","73306_2_93_6_3_116",41.996646,-123.191722,2003,5.462570310794
"12850","Quercus chrysolepis","73306_2_93_6_3_116",41.996646,-123.191722,2013,7.18557517632155
"12851","Quercus chrysolepis","73306_2_93_6_3_117",41.996646,-123.191722,2003,5.309085510794
"12852","Quercus chrysolepis","73306_2_93_6_3_117",41.996646,-123.191722,2013,7.01290477632155
"12853","Quercus chrysolepis","73306_2_93_6_3_118",41.996646,-123.191722,2003,5.299492710794
"12854","Quercus chrysolepis","73306_2_93_6_3_118",41.996646,-123.191722,2013,6.99371917632155
"12855","Quercus chrysolepis","73306_2_93_6_3_119",41.996646,-123.191722,2003,5.309085510794
"12856","Quercus chrysolepis","73306_2_93_6_3_119",41.996646,-123.191722,2013,6.98412637632155
"12857","Quercus chrysolepis","73306_2_93_6_4_120",41.996646,-123.191722,2003,5.366642310794
"12858","Quercus chrysolepis","73306_2_93_6_4_120",41.996646,-123.191722,2013,7.10883277632155
"12859","Quercus chrysolepis","73306_2_93_6_4_121",41.996646,-123.191722,2003,5.261121510794
"12860","Quercus chrysolepis","73306_2_93_6_4_121",41.996646,-123.191722,2013,6.93616237632155
"12861","Quercus chrysolepis","73306_2_93_6_4_122",41.996646,-123.191722,2003,5.405013510794
"12862","Quercus chrysolepis","73306_2_93_6_4_122",41.996646,-123.191722,2013,7.13761117632155
"12863","Quercus chrysolepis","73306_2_93_6_4_123",41.996646,-123.191722,2003,5.587276710794
"12864","Quercus chrysolepis","73306_2_93_6_4_123",41.996646,-123.191722,2013,7.32946717632155
"12865","Quercus chrysolepis","73306_2_93_6_4_124",41.996646,-123.191722,2003,5.587276710794
"12866","Quercus chrysolepis","73306_2_93_6_4_124",41.996646,-123.191722,2013,7.33905997632155
"12867","Quercus chrysolepis","73306_2_93_6_4_125",41.996646,-123.191722,2003,5.635240710794
"12868","Quercus chrysolepis","73306_2_93_6_4_125",41.996646,-123.191722,2013,7.36783837632155
"12869","Quercus chrysolepis","73306_2_93_6_4_126",41.996646,-123.191722,2003,5.261121510794
"12870","Quercus chrysolepis","73306_2_93_6_4_126",41.996646,-123.191722,2013,6.95534797632155
"12871","Quercus chrysolepis","73306_2_93_6_4_127",41.996646,-123.191722,2003,5.347456710794
"12872","Quercus chrysolepis","73306_2_93_6_4_127",41.996646,-123.191722,2013,7.10883277632155
"12873","Quercus chrysolepis","73306_2_93_6_4_128",41.996646,-123.191722,2003,5.414606310794
"12874","Quercus chrysolepis","73306_2_93_6_4_128",41.996646,-123.191722,2013,7.15679677632155
"12875","Quercus chrysolepis","73306_2_93_6_4_136",41.996646,-123.191722,2003,5.261121510794
"12876","Quercus chrysolepis","73306_2_93_6_4_136",41.996646,-123.191722,2013,6.92656957632155
"12877","Quercus chrysolepis","73306_2_93_6_4_137",41.996646,-123.191722,2003,5.289899910794
"12878","Quercus chrysolepis","73306_2_93_6_4_137",41.996646,-123.191722,2013,6.99371917632155
"12879","Quercus chrysolepis","73306_2_93_6_4_139",41.996646,-123.191722,2003,5.337863910794
"12880","Quercus chrysolepis","73306_2_93_6_4_139",41.996646,-123.191722,2013,7.04168317632155
"12881","Quercus chrysolepis","73306_2_93_6_4_140",41.996646,-123.191722,2003,5.395420710794
"12882","Quercus chrysolepis","73306_2_93_6_4_140",41.996646,-123.191722,2013,7.10883277632155
"12883","Quercus chrysolepis","73306_2_93_6_4_141",41.996646,-123.191722,2003,5.280307110794
"12884","Quercus chrysolepis","73306_2_93_6_4_141",41.996646,-123.191722,2013,6.99371917632155
"12885","Quercus chrysolepis","73306_2_93_6_4_143",41.996646,-123.191722,2003,5.328271110794
"12886","Quercus chrysolepis","73306_2_93_6_4_143",41.996646,-123.191722,2013,7.03209037632155
"12887","Quercus kelloggii","73378_1_23_6_1_4",41.078981,-123.854161,2006,2.80669132743177
"12888","Quercus kelloggii","73378_1_23_6_1_4",41.078981,-123.854161,2016,1.56159237186747
"12889","Quercus kelloggii","73378_1_23_6_4_10",41.078981,-123.854161,2006,2.68362532743177
"12890","Quercus kelloggii","73378_1_23_6_4_10",41.078981,-123.854161,2016,1.44536337186747
"12891","Quercus kelloggii","73378_1_23_6_4_12",41.078981,-123.854161,2006,2.69729932743177
"12892","Quercus kelloggii","73378_1_23_6_4_12",41.078981,-123.854161,2016,1.43168937186747
"12893","Quercus kelloggii","73378_1_23_6_4_14",41.078981,-123.854161,2006,2.91608332743177
"12894","Quercus kelloggii","73378_1_23_6_4_14",41.078981,-123.854161,2016,1.68465837186747
"12895","Quercus kelloggii","73378_1_23_6_4_5",41.078981,-123.854161,2006,2.84087632743177
"12896","Quercus kelloggii","73378_1_23_6_4_5",41.078981,-123.854161,2016,1.59577737186747
"12897","Quercus chrysolepis","73402_5_107_6_1_302",35.932771,-118.191127,2009,2.58698762017619
"12898","Quercus chrysolepis","73402_5_107_6_1_302",35.932771,-118.191127,2019,2.63081553567886
"12899","Quercus chrysolepis","73402_5_107_6_1_303",35.932771,-118.191127,2009,2.50065242017619
"12900","Quercus chrysolepis","73402_5_107_6_1_303",35.932771,-118.191127,2019,2.50610913567886
